id,name_id,year,total_surveys,total_volunteers,total_volunteer_min,total_length_m,additional_area_cleaned_m,total_bags,total_weight_kg,total_litter,avg_per_100m,updated_at
1364,114,2020,7,33,3936,1200,30,8,17.5,1537,138.5,2025-08-18 18:46:11
1365,114,2019,10,101,9148,1500,783,21,47.1,2028,171.8,2025-08-18 18:46:11
1366,114,2018,14,310,32370,2250,1020,57,126.2,5680,249.5,2025-08-18 18:46:11
1367,114,2017,10,66,7183,870,2100,29,48.2,4432,537,2025-08-18 18:46:11
1368,114,2016,7,59,5925,650,980,29,71.5,3201,676,2025-08-18 18:46:11
1369,114,2015,4,98,2935,1126,332,82,240,1806,569.5,2025-08-18 18:46:11
1370,114,2014,5,60,3025,875,177,26,41.9,1847,336.2,2025-08-18 18:46:11
1371,114,2013,5,171,17115,725,900,43,109.4,6023,483,2025-08-18 18:46:11
1372,114,2012,7,95,20612,825,710,39,199.7,3754,452.1,2025-08-18 18:46:11
1373,114,2011,5,33,2520,600,0,38,181.6,3804,1252.8,2025-08-18 18:46:11
1374,114,2010,9,215,5675,7519,0,182,343.7,3467,214.3,2025-08-18 18:46:11
1375,114,2009,8,141,4330,3100,38,87,316.4,3598,376.5,2025-08-18 18:46:11
1376,114,2008,7,83,3154,2625,0,50,142.9,4864,452.1,2025-08-18 18:46:11
1377,114,2007,7,61,2762,2875,0,57,376.4,4233,554.1,2025-08-18 18:46:11
1378,114,2006,8,106,5167,2900,0,92,68.8,4462,646.8,2025-08-18 18:46:11
1379,114,2005,9,61,5462,5506,0,52,135,6112,378.1,2025-08-18 18:46:11
1380,114,2004,10,96,0,2300,0,83,410.1,3907,443.3,2025-08-18 18:46:11
1381,114,2003,7,85,0,6700,0,92,288.9,1307,215.5,2025-08-18 18:46:11
1382,114,2002,6,66,0,3010,0,75,393.4,4177,215.2,2025-08-18 18:46:11
1383,114,2001,8,67,4215,9590,0,79,383,3203,254.8,2025-08-18 18:46:11
1384,114,2000,3,27,487,3530,0,39,201.5,509,129.5,2025-08-18 18:46:11
1385,114,1999,2,19,87,2330,0,26,124,514,256.9,2025-08-18 18:46:11
1386,114,1998,6,115,4008,4330,0,102,1054.5,2008,198.6,2025-08-18 18:46:11
1387,114,1997,4,46,2637,1383,0,56,371,2946,339.9,2025-08-18 18:46:11
1388,114,1996,5,50,2585,4852,0,101,475,10039,348,2025-08-18 18:46:11
1389,114,1995,6,74,10117,6477,0,132,792,43501,296.5,2025-08-18 18:46:11
1390,114,1994,1,13,1714,91,0,4,26,1103,1103.3,2025-08-18 18:46:11
1391,118,2017,1,19,2850,100,350,12,210,259,259,2025-08-18 18:46:11
1392,119,2024,20,318,35415,2700,10250,52,150.2,3184,83.5,2025-08-18 18:46:11
1393,119,2023,14,306,33840,1400,10960,48,3688.2,2643,218,2025-08-18 18:46:11
1394,119,2022,11,244,27330,1100,6609,15,35,1516,174,2025-08-18 18:46:11
1395,119,2021,5,85,10200,500,4950,13,57,765,130,2025-08-18 18:46:11
1396,119,2019,10,498,60420,1000,4204,58,86.3,1924,170,2025-08-18 18:46:11
1397,119,2018,8,120,11940,900,6300,29,63.9,1689,120,2025-08-18 18:46:11
1398,119,2017,7,142,15075,700,8900,19,23.1,899,130,2025-08-18 18:46:11
1399,119,2016,5,138,2697,3630,525,63,81.4,1306,230.1,2025-08-18 18:46:11
1400,119,2015,9,137,5867,7065,583,77,70.5,2725,115.4,2025-08-18 18:46:11
1401,119,2014,7,95,5594,4400,1300,59,65.3,1762,95.4,2025-08-18 18:46:11
1402,119,2013,5,64,8820,2900,200,31,66.3,1645,200.7,2025-08-18 18:46:11
1403,119,2012,6,110,2103,5500,100,65,112.4,1114,189.2,2025-08-18 18:46:11
1404,119,2011,3,52,843,3050,0,31,66.8,280,91.1,2025-08-18 18:46:11
1405,119,2010,7,86,1414,5800,0,62,61.8,522,62.5,2025-08-18 18:46:11
1406,119,2009,14,170,4864,9478,109,105,266.6,2540,88.3,2025-08-18 18:46:11
1407,119,2008,12,79,2254,7846,0,58,234.1,3810,89.6,2025-08-18 18:46:11
1408,119,2007,10,78,2329,8290,0,74,1113.7,1350,69.3,2025-08-18 18:46:11
1409,119,2006,13,107,4758,11160,0,97,1274.3,3226,66.3,2025-08-18 18:46:11
1410,119,2005,7,61,6196,5120,0,48,559.3,1739,91.8,2025-08-18 18:46:11
1411,119,2004,4,53,0,8070,0,48,921,153,45.4,2025-08-18 18:46:11
1412,119,2003,4,52,0,3947,0,48,335,1310,60.3,2025-08-18 18:46:11
1413,119,2002,11,68,0,6838,0,57,325.2,1084,53.9,2025-08-18 18:46:11
1414,119,2001,9,34,1343,2560,0,26,43,2535,161.6,2025-08-18 18:46:11
1415,119,2000,5,16,171,1300,0,22,85.5,6845,506,2025-08-18 18:46:11
1416,119,1999,2,7,545,610,0,6,24,656,327.8,2025-08-18 18:46:11
1417,119,1998,2,17,320,1055,0,8,37.5,281,140.3,2025-08-18 18:46:11
1418,119,1997,1,5,80,750,0,8,48,64,63.6,2025-08-18 18:46:11
1419,119,1996,1,12,192,750,0,20,120,117,116.8,2025-08-18 18:46:11
1420,119,1995,1,6,480,150,0,11,66,666,666,2025-08-18 18:46:11
1421,124,2021,2,21,423,1100,0,28,113.8,377,188.4,2025-08-18 18:46:11
1422,124,2019,13,330,38970,1300,3000,34,162.6,4243,297.5,2025-08-18 18:46:11
1423,124,2018,2,33,3960,200,400,16,35.8,801,400.5,2025-08-18 18:46:11
1424,124,2017,2,23,1380,200,0,13,66,2640,1320,2025-08-18 18:46:11
1425,124,2016,1,10,1200,100,0,7,31.6,1655,1655,2025-08-18 18:46:11
1426,124,2014,4,41,6570,400,1000,15,82,1340,255,2025-08-18 18:46:11
1427,124,2013,1,8,960,100,0,7,21.5,746,746,2025-08-18 18:46:11
1428,124,2010,1,14,1260,100,0,4,12.5,832,832,2025-08-18 18:46:11
1429,124,2009,1,6,720,100,0,1,6.5,1123,1123,2025-08-18 18:46:11
1430,124,2008,1,6,540,100,0,3,11,1380,1380,2025-08-18 18:46:11
1431,124,2005,1,4,1160,50,0,2,11,2278,2278,2025-08-18 18:46:11
1432,124,2004,1,7,0,100,0,3,25.5,831,831,2025-08-18 18:46:11
1433,124,2003,1,16,0,150,0,14,86,1473,1472.7,2025-08-18 18:46:11
1434,124,1999,1,18,247,875,0,13,41,227,226.6,2025-08-18 18:46:11
1435,128,2024,4,93,8250,400,260,20,91.7,1506,425.5,2025-08-18 18:46:11
1436,128,2023,1,26,3120,100,100,6,36,268,268,2025-08-18 18:46:11
1437,128,2022,2,8,780,200,50,9,35,456,228,2025-08-18 18:46:11
1438,128,2021,1,36,3240,100,0,10,35,1100,1100,2025-08-18 18:46:11
1439,128,2020,1,12,450,200,0,2,45,168,167.5,2025-08-18 18:46:11
1440,128,2019,1,40,1800,200,0,6,100,196,195.5,2025-08-18 18:46:11
1441,128,2018,2,56,3720,300,0,19,240,479,239.3,2025-08-18 18:46:11
1442,128,2017,1,35,1575,200,0,13,200,203,202.5,2025-08-18 18:46:11
1443,128,2016,1,50,2250,200,10,10,30,274,274,2025-08-18 18:46:11
1444,128,2015,1,40,1800,200,0,13,0,386,386,2025-08-18 18:46:11
1445,128,2014,1,55,2200,200,0,13,100,446,445.5,2025-08-18 18:46:11
1446,128,2013,2,33,435,400,0,9,0,459,229.3,2025-08-18 18:46:11
1447,128,2012,2,18,2670,150,0,8,25,947,473.5,2025-08-18 18:46:11
1448,128,2011,14,171,8806,3637,67,104,51.7,3786,247.5,2025-08-18 18:46:11
1449,128,2010,7,66,2260,1570,67,34,71,1346,141.3,2025-08-18 18:46:11
1450,128,2009,4,81,6628,1550,0,32,12,1166,273.4,2025-08-18 18:46:11
1451,128,2008,3,14,422,2100,0,21,45,150,57.5,2025-08-18 18:46:11
1452,128,2006,1,8,320,300,0,8,15,87,87,2025-08-18 18:46:11
1453,128,2005,1,10,300,100,0,3,3,401,401,2025-08-18 18:46:11
1454,128,2003,7,138,0,4550,0,607,780,2634,493,2025-08-18 18:46:11
1455,128,2002,2,8,0,2400,0,10,85,58,28.9,2025-08-18 18:46:11
1456,128,2001,1,3,0,750,0,6,30,72,71.9,2025-08-18 18:46:11
1457,128,2000,1,1,146,82,0,2,0,202,202.4,2025-08-18 18:46:11
1458,128,1999,3,9,600,1100,0,6,40,158,48.5,2025-08-18 18:46:11
1459,128,1998,3,14,447,1129,0,6,65,152,19.3,2025-08-18 18:46:11
1460,128,1997,6,114,4586,2637,0,0,0,284,49.4,2025-08-18 18:46:11
1461,128,1996,9,99,1922,7390,0,110,1448,582,46.4,2025-08-18 18:46:11
1462,128,1995,2,18,624,600,0,45,1800,665,332.6,2025-08-18 18:46:11
1463,128,1994,9,115,3415,3685,0,69,398,1139,124.9,2025-08-18 18:46:11
1464,132,2022,1,6,360,100,900,1,0.5,93,93,2025-08-18 18:46:11
1465,133,2024,22,181,12294,4127,1850,51,473.6,5948,94,2025-08-18 18:46:11
1466,133,2023,11,90,5621,1800,2137,22,14.6,1116,82,2025-08-18 18:46:11
1467,133,2022,20,166,13380,2300,2810,40,100.7,2040,74,2025-08-18 18:46:11
1468,133,2021,18,157,12690,2000,1911,36,83,2015,94,2025-08-18 18:46:11
1469,133,2020,4,8,300,400,0,4,3.5,148,30.5,2025-08-18 18:46:11
1470,133,2019,6,40,2160,600,0,5,32.1,517,51,2025-08-18 18:46:11
1471,133,2018,7,23,1740,700,0,10,40.5,390,57.5,2025-08-18 18:46:11
1472,133,2017,11,68,5835,1100,2020,28,101.7,1666,86,2025-08-18 18:46:11
1473,133,2016,12,71,6188,2400,2676,37,220.8,1285,76,2025-08-18 18:46:11
1474,133,2015,7,49,5359,6200,100,55,112.1,773,170.7,2025-08-18 18:46:11
1475,133,2014,1,4,480,100,0,4,0,86,86,2025-08-18 18:46:11
1476,133,2013,4,31,2563,530,200,15,130.8,1400,308.9,2025-08-18 18:46:11
1477,133,2012,4,14,1290,500,0,10,28.4,528,137,2025-08-18 18:46:11
1478,133,2011,7,107,4561,1530,2008,36,196,2404,197.1,2025-08-18 18:46:11
1479,133,2010,8,199,9990,1480,317,41,427.1,2140,148.7,2025-08-18 18:46:11
1480,133,2009,2,16,1098,466,150,12,87,258,129.2,2025-08-18 18:46:11
1481,133,2008,5,92,4005,700,0,18,184.8,1854,367.5,2025-08-18 18:46:11
1482,133,2007,4,67,3525,850,0,27,95.4,1036,255.5,2025-08-18 18:46:11
1483,133,2006,7,96,4140,1000,0,63,77,4215,435,2025-08-18 18:46:11
1484,133,2005,7,70,4329,1370,0,31,47.1,2345,265,2025-08-18 18:46:11
1485,133,2004,7,74,0,4815,0,34,97.8,1289,116.8,2025-08-18 18:46:11
1486,133,2003,8,124,0,5766,0,44,180,2194,136,2025-08-18 18:46:11
1487,133,2002,8,127,50,5686,0,42,202.4,1597,194.3,2025-08-18 18:46:11
1488,133,2001,10,115,372,6226,0,68,353,1357,89.7,2025-08-18 18:46:11
1489,133,2000,6,42,482,4017,0,50,374,2033,322.3,2025-08-18 18:46:11
1490,133,1999,4,63,860,4276,0,59,447,906,207,2025-08-18 18:46:11
1491,133,1998,4,53,1235,4696,0,51,459,691,175.2,2025-08-18 18:46:11
1492,133,1997,3,27,950,1600,0,29,366,667,174.6,2025-08-18 18:46:11
1493,133,1996,1,25,1000,300,0,26,200,418,418,2025-08-18 18:46:11
1494,133,1995,3,67,3840,750,0,31,450,2120,568,2025-08-18 18:46:11
1495,133,1994,1,24,288,1000,0,38,176.8,328,328.2,2025-08-18 18:46:11
1496,134,2024,27,177,28149,4350,1500,85,740.4,65268,132.5,2025-08-18 18:46:11
1497,134,2023,5,79,8820,410,20,41,390.7,10034,391,2025-08-18 18:46:11
1498,134,2022,11,38,6000,1200,130,47,1139,2555,43,2025-08-18 18:46:11
1499,134,2021,8,87,7675,759,30,80,1482.2,2953,276,2025-08-18 18:46:11
1500,134,2020,1,3,180,100,0,0,0,12,12,2025-08-18 18:46:11
1501,134,2019,3,43,2880,300,100,39,323,259,85,2025-08-18 18:46:11
1502,134,2018,1,10,600,100,0,37,0,2305,2305,2025-08-18 18:46:11
1503,134,2017,10,21,681,987,0,15,0,4148,103,2025-08-18 18:46:11
1504,134,2014,1,10,767,450,22,9,64.1,150,149.8,2025-08-18 18:46:11
1505,134,2013,2,10,1075,200,400,9,0,1706,853,2025-08-18 18:46:11
1506,134,2012,2,15,1800,200,0,46,0,1484,742,2025-08-18 18:46:11
1507,134,2011,1,10,800,450,0,22,98,288,287.6,2025-08-18 18:46:11
1508,134,2008,1,8,533,450,0,13,55,163,163.1,2025-08-18 18:46:11
1509,134,2007,1,4,160,450,0,11,69,136,135.8,2025-08-18 18:46:11
1510,134,2002,1,10,0,200,0,3,18,184,184,2025-08-18 18:46:11
1511,134,2001,5,36,0,4105,0,12,60,892,152.9,2025-08-18 18:46:11
1512,134,2000,6,22,1187,2350,0,42,169.5,1955,189.5,2025-08-18 18:46:11
1513,134,1999,7,31,3876,1400,0,63,325,6779,469,2025-08-18 18:46:11
1514,134,1998,5,28,1173,2600,0,65,393.3,631,124,2025-08-18 18:46:11
1515,134,1997,1,10,92,1300,0,18,90,143,143.4,2025-08-18 18:46:11
1516,134,1996,1,8,80,1200,0,8,80,72,72.3,2025-08-18 18:46:11
1517,134,1995,6,18,450,3150,0,9,90,343,37.7,2025-08-18 18:46:11
1518,134,1994,1,1,16,750,0,3,45,9,8.8,2025-08-18 18:46:11
1519,135,2024,1,5,600,100,100,4,6,114,114,2025-08-18 18:46:11
1520,135,2023,1,6,180,600,67,6,10,46,46.3,2025-08-18 18:46:11
1521,135,2022,2,32,3000,200,0,16,8,586,293,2025-08-18 18:46:11
1522,135,2021,4,13,2014,492,326,40,8.5,1219,75.6,2025-08-18 18:46:11
1523,135,2016,1,3,180,100,50,3,30,69,69,2025-08-18 18:46:11
1524,135,2009,3,47,6540,300,0,26,19,3793,1178,2025-08-18 18:46:11
1525,135,2008,1,15,2700,100,0,10,21,1495,1495,2025-08-18 18:46:11
1526,135,2007,1,20,1200,500,0,153,0,338,338.4,2025-08-18 18:46:11
1527,135,2001,1,48,1185,486,0,9,43,67,67.1,2025-08-18 18:46:11
1528,135,2000,1,44,2640,200,0,8,32,401,400.5,2025-08-18 18:46:11
1529,135,1999,1,15,900,200,0,5,30,383,382.5,2025-08-18 18:46:11
1530,135,1998,2,37,1347,750,0,21,186,330,165.1,2025-08-18 18:46:11
1531,135,1997,1,21,1008,250,0,14,28,258,258.4,2025-08-18 18:46:11
1532,138,2015,1,8,720,100,0,3,12,301,301,2025-08-18 18:46:11
1533,138,2013,4,26,1260,600,0,11,35,873,190.3,2025-08-18 18:46:11
1534,138,2012,3,15,1020,450,0,10,47.5,1361,262,2025-08-18 18:46:11
1535,138,2011,4,24,2605,400,0,20,68.5,2551,441,2025-08-18 18:46:11
1536,138,2010,4,24,1095,700,0,32,29.5,1796,327.3,2025-08-18 18:46:11
1537,138,2009,2,20,1225,350,0,28,0,1018,509.1,2025-08-18 18:46:11
1538,139,2024,2,37,5280,200,100,7,44.3,2496,1248,2025-08-18 18:46:11
1539,139,2023,11,115,10615,1098,102,69,264.9,7687,521.5,2025-08-18 18:46:11
1540,139,2022,1,5,600,100,50,7,35,1397,1397,2025-08-18 18:46:11
1541,139,2021,3,23,3540,300,700,12,65,3771,215,2025-08-18 18:46:11
1542,139,2020,2,13,2520,200,50,15,100,2568,1284,2025-08-18 18:46:11
1543,139,2019,4,74,8580,400,3750,39,103,2650,364,2025-08-18 18:46:11
1544,139,2018,2,48,8790,500,400,31,60,2379,1189.5,2025-08-18 18:46:11
1545,139,2017,2,33,8520,200,200,14,72,2522,1261,2025-08-18 18:46:11
1546,139,2016,2,19,3120,200,300,24,95,2158,1079,2025-08-18 18:46:11
1547,139,2015,3,27,5882,450,50,27,77,3162,286.5,2025-08-18 18:46:11
1548,139,2014,3,54,6750,350,1000,34,6,3796,713,2025-08-18 18:46:11
1549,139,2013,4,29,4260,500,300,34,110,3046,820.5,2025-08-18 18:46:11
1550,139,2012,2,34,5124,600,200,38,232,4046,2022.8,2025-08-18 18:46:11
1551,139,2011,8,142,11883,3400,950,83,75,5171,1022,2025-08-18 18:46:11
1552,139,2010,6,22,568,4700,156,17,110,512,94.9,2025-08-18 18:46:11
1553,139,2009,13,184,5449,6850,400,97,1054,3610,215.3,2025-08-18 18:46:11
1554,139,2008,10,157,7991,5400,0,62,245,3204,578.5,2025-08-18 18:46:11
1555,139,2007,6,49,2290,3600,0,41,120,1602,255,2025-08-18 18:46:11
1556,139,2006,10,43,1315,4600,0,36,126.5,1121,145.2,2025-08-18 18:46:11
1557,139,2005,8,65,4618,2400,0,91,96.5,3331,288,2025-08-18 18:46:11
1558,139,2004,1,8,0,650,0,9,42,165,164.8,2025-08-18 18:46:11
1559,139,2003,1,9,0,500,0,30,90,308,308,2025-08-18 18:46:11
1560,139,2001,3,7,200,380,0,20,181,2044,730.1,2025-08-18 18:46:11
1561,139,2000,5,28,291,730,0,29,84,2637,701.6,2025-08-18 18:46:11
1562,139,1999,2,15,320,250,0,8,41,1014,507,2025-08-18 18:46:11
1563,139,1998,2,24,2880,200,0,40,327,7989,3994.5,2025-08-18 18:46:11
1564,139,1995,2,13,372,900,0,12,104,749,374.7,2025-08-18 18:46:11
1565,139,1994,1,16,600,320,0,9,54,144,143.8,2025-08-18 18:46:11
1566,140,2024,11,111,12288,3100,31250,29,31.5,2139,105,2025-08-18 18:46:11
1567,140,2023,27,196,21072,4850,9734,51,152,3235,79.6,2025-08-18 18:46:11
1568,140,2022,26,337,25788,7579,10225,77,132.6,5089,193.2,2025-08-18 18:46:11
1569,140,2021,18,219,26294,2520,11550,58,79.2,3367,158,2025-08-18 18:46:11
1570,140,2020,3,13,810,500,0,4,4.1,316,45.7,2025-08-18 18:46:11
1571,140,2019,19,935,74408,7978,14920,92,154.5,4459,91,2025-08-18 18:46:11
1572,140,2018,18,624,62986,5109,13310,70,145.5,7509,171.5,2025-08-18 18:46:11
1573,140,2017,24,346,37276,8420,3803,183,324.3,5991,110,2025-08-18 18:46:11
1574,140,2016,29,496,41855,11500,5517,242,468.1,9488,202.8,2025-08-18 18:46:11
1575,140,2015,22,290,33706,3100,3325,181,710.6,5528,254.8,2025-08-18 18:46:11
1576,140,2014,20,244,18928,6300,4050,304,1460.5,8303,290.5,2025-08-18 18:46:11
1577,140,2013,7,89,4532,3900,3125,59,211,2689,80.1,2025-08-18 18:46:11
1578,140,2012,12,252,15209,7550,1300,117,274.3,4533,205,2025-08-18 18:46:11
1579,140,2011,10,208,7854,4970,910,129,304.4,3045,183.6,2025-08-18 18:46:11
1580,140,2010,11,239,7245,8992,900,148,377,1853,160.1,2025-08-18 18:46:11
1581,140,2009,15,138,6225,5300,550,86,342.5,4214,199,2025-08-18 18:46:11
1582,140,2008,9,97,3791,2650,0,61,195.4,2789,160,2025-08-18 18:46:11
1583,140,2007,12,171,3242,15910,0,105,494,1974,101,2025-08-18 18:46:11
1584,140,2006,6,29,740,14000,0,31,99,1008,133.1,2025-08-18 18:46:11
1585,140,2005,11,303,5356,19950,0,115,612.5,3575,293.8,2025-08-18 18:46:11
1586,140,2004,8,50,0,6850,0,41,115,1012,109.5,2025-08-18 18:46:11
1587,140,2003,9,79,0,7360,0,57,60.6,1442,175.3,2025-08-18 18:46:11
1588,140,2002,11,138,0,10845,0,128,706,1637,155,2025-08-18 18:46:11
1589,140,2001,8,69,1176,3760,0,35,206,1944,131.2,2025-08-18 18:46:11
1590,140,2000,4,11,474,2000,0,12,100.3,928,179.2,2025-08-18 18:46:11
1591,140,1999,2,18,70,2530,0,8,35,148,73.8,2025-08-18 18:46:11
1592,140,1998,8,62,813,14970,0,75,634.1,925,39.7,2025-08-18 18:46:11
1593,140,1997,4,36,535,3625,0,13,115,701,56.7,2025-08-18 18:46:11
1594,140,1996,2,17,411,2200,0,16,58,429,214.5,2025-08-18 18:46:11
1595,140,1995,4,58,2052,2163,0,89,634,2218,455,2025-08-18 18:46:11
1596,140,1994,1,8,320,300,0,6,19.5,296,296.3,2025-08-18 18:46:11
1597,141,2024,32,214,18645,3180,2261,71,181.2,5972,124,2025-08-18 18:46:11
1598,141,2023,24,211,9960,3800,750,73,288.1,4552,105,2025-08-18 18:46:11
1599,141,2022,25,226,17420,3600,5025,62,226.5,9587,158.5,2025-08-18 18:46:11
1600,141,2021,25,188,14880,2450,1600,76,462.1,9695,210,2025-08-18 18:46:11
1601,141,2020,21,53,6685,2020,500,42,135.8,7379,100,2025-08-18 18:46:11
1602,141,2019,36,545,40375,3600,18675,127,368.4,12695,224,2025-08-18 18:46:11
1603,141,2018,19,274,21335,2500,3800,67,310.3,3852,170,2025-08-18 18:46:11
1604,141,2017,9,85,6335,2900,500,31,209.5,2882,201.5,2025-08-18 18:46:11
1605,141,2016,9,89,7695,1100,400,50,275.8,3386,239,2025-08-18 18:46:11
1606,141,2015,3,22,796,3550,0,35,39,880,202.6,2025-08-18 18:46:11
1607,141,2014,1,4,60,600,0,6,22.4,38,38.3,2025-08-18 18:46:11
1608,141,2012,1,10,400,100,0,3,20,94,94,2025-08-18 18:46:11
1609,141,2011,1,4,240,100,0,1,2,35,35,2025-08-18 18:46:11
1610,141,2010,5,25,1485,650,0,12,257.3,2554,516.2,2025-08-18 18:46:11
1611,141,2009,5,31,1842,775,0,18,99,1072,232.4,2025-08-18 18:46:11
1612,141,2008,3,33,1485,300,0,5,28,1146,346,2025-08-18 18:46:11
1613,141,2007,1,8,480,100,0,3,10,343,343,2025-08-18 18:46:11
1614,141,2006,3,30,673,430,0,12,45,1030,267.8,2025-08-18 18:46:11
1615,141,2005,3,35,1500,350,0,10,15,1102,375.3,2025-08-18 18:46:11
1616,141,2004,2,25,0,2100,0,17,47,297,148.6,2025-08-18 18:46:11
1617,141,2003,2,25,0,2300,0,21,101,487,243.4,2025-08-18 18:46:11
1618,141,2002,2,22,0,210,0,9,24.5,1125,562.4,2025-08-18 18:46:11
1619,141,2000,1,24,5760,50,0,4,30,8094,8094,2025-08-18 18:46:11
1620,142,2024,2,87,9300,200,200,3,38,1105,552.5,2025-08-18 18:46:11
1621,142,2023,1,9,810,100,1000,3,37,804,804,2025-08-18 18:46:11
1622,142,2022,1,18,1350,100,200,2,19,782,782,2025-08-18 18:46:11
1623,142,2021,1,7,420,100,0,4,0,173,173,2025-08-18 18:46:11
1624,142,2020,1,16,1440,100,0,9,66,2755,2755,2025-08-18 18:46:11
1625,142,2019,1,28,3360,100,300,4,20.5,614,614,2025-08-18 18:46:11
1626,142,2018,1,30,2700,100,0,10,16,587,587,2025-08-18 18:46:11
1627,142,2017,1,52,4680,100,0,10,0,1047,1047,2025-08-18 18:46:11
1628,142,2016,1,45,4050,100,0,15,45,1409,1409,2025-08-18 18:46:11
1629,142,2015,2,75,5820,200,300,23,35,1417,708.5,2025-08-18 18:46:11
1630,142,2014,2,87,5380,700,50,21,25,1918,959,2025-08-18 18:46:11
1631,142,2013,2,58,7183,900,0,28,0,268,134.1,2025-08-18 18:46:11
1632,142,2012,3,64,1860,1000,1000,26,38.5,815,281.3,2025-08-18 18:46:11
1633,142,2011,1,49,980,600,0,23,0,180,179.5,2025-08-18 18:46:11
1634,142,2010,1,41,1640,300,0,12,22,666,665.7,2025-08-18 18:46:11
1635,142,2009,2,42,1015,700,0,18,9.1,652,325.8,2025-08-18 18:46:11
1636,142,2008,1,32,768,500,0,7,20,379,379.2,2025-08-18 18:46:11
1637,142,2007,1,22,880,300,0,8,20.5,265,265.3,2025-08-18 18:46:11
1638,142,2001,1,11,120,1100,0,4,24,104,104.5,2025-08-18 18:46:11
1639,142,1999,1,20,1200,200,0,5,280,491,490.5,2025-08-18 18:46:11
1640,142,1998,2,29,1560,400,0,12,87.8,450,224.8,2025-08-18 18:46:11
1641,142,1997,1,12,655,220,0,6,25,487,487.3,2025-08-18 18:46:11
1642,142,1996,1,30,427,844,0,24,114,136,136.5,2025-08-18 18:46:11
1643,142,1995,1,12,206,700,0,8,93,552,552.3,2025-08-18 18:46:11
1644,142,1994,1,21,258,976,0,18,270,152,152.3,2025-08-18 18:46:11
1645,144,2016,1,15,1800,100,50,6,13.3,466,466,2025-08-18 18:46:11
1646,146,2024,21,507,50910,2300,3100,73,228.1,16470,630,2025-08-18 18:46:11
1647,146,2023,20,429,32087,2590,4547,60,170.3,8405,292,2025-08-18 18:46:11
1648,146,2022,20,479,42820,3000,2532,63,133.8,7825,243,2025-08-18 18:46:11
1649,146,2021,19,220,24650,1950,2300,35,143.7,9101,353.5,2025-08-18 18:46:11
1650,146,2020,6,73,13227,480,500,15,40.7,14854,567,2025-08-18 18:46:11
1651,146,2019,49,1265,191619,4845,8066,194,82.3,29007,379,2025-08-18 18:46:11
1652,146,2018,51,1869,267639,5055,7141,306,252,44703,601.5,2025-08-18 18:46:11
1653,146,2017,15,392,40869,1699,3022,117,322.3,26458,1567.5,2025-08-18 18:46:11
1654,146,2016,20,351,31486,2785,2533,105,190.2,26352,825.5,2025-08-18 18:46:11
1655,146,2015,14,269,31513,1685,754,116,288.3,27687,1617.5,2025-08-18 18:46:11
1656,146,2014,22,222,24172,2505,5188,93,283.3,17776,930,2025-08-18 18:46:11
1657,146,2013,13,190,15379,1300,6000,48,108.8,16932,931,2025-08-18 18:46:11
1658,146,2012,13,237,13148,2500,6809,67,46.3,11086,449.4,2025-08-18 18:46:11
1659,146,2011,11,150,8730,4294,400,60,155.8,5661,516.1,2025-08-18 18:46:11
1660,146,2010,11,133,12485,3614,0,46,85,9222,615.1,2025-08-18 18:46:11
1661,146,2009,15,198,10559,4796,0,80,70.6,11116,441.1,2025-08-18 18:46:11
1662,146,2008,8,188,9233,2850,0,84,59,8447,395.2,2025-08-18 18:46:11
1663,146,2007,11,215,17098,2195,0,73,91.5,10150,507.6,2025-08-18 18:46:11
1664,146,2006,7,107,11625,980,0,35,37,7445,747,2025-08-18 18:46:11
1665,146,2005,7,102,3437,1450,0,52,181.8,8061,960,2025-08-18 18:46:11
1666,146,2004,8,136,0,1355,0,36,129.3,9739,959.3,2025-08-18 18:46:11
1667,146,2003,6,104,0,700,0,44,164,4628,664.5,2025-08-18 18:46:11
1668,146,2002,4,70,60,400,0,12,342,5578,1320,2025-08-18 18:46:11
1669,146,2001,4,30,384,550,0,18,63,6768,1308.7,2025-08-18 18:46:11
1670,146,2000,4,20,570,700,0,12,35,3399,503.8,2025-08-18 18:46:11
1671,146,1999,2,40,1800,300,0,4,47,1592,796,2025-08-18 18:46:11
1672,146,1998,2,17,1020,400,0,15,60,1864,932,2025-08-18 18:46:11
1673,146,1997,1,2,480,50,0,0,2.7,1606,1606,2025-08-18 18:46:11
1674,146,1996,1,120,720,2000,0,10,60,384,383.8,2025-08-18 18:46:11
1675,146,1995,1,9,1080,100,0,6,7,1452,1452,2025-08-18 18:46:11
1676,146,1994,2,108,1261,2030,0,50,331,1621,810.5,2025-08-18 18:46:11
1677,147,2024,7,40,2895,1100,240,19,33.7,1414,176,2025-08-18 18:46:11
1678,147,2023,4,95,5695,1282,67,27,94.3,597,133.7,2025-08-18 18:46:11
1679,147,2022,6,58,5175,800,50,32,149,1298,229,2025-08-18 18:46:11
1680,147,2021,8,108,12120,800,1700,23,29.9,2111,237,2025-08-18 18:46:11
1681,147,2020,6,23,1793,580,2050,7,16.1,1863,255,2025-08-18 18:46:11
1682,147,2019,9,363,25290,1000,900,22,121,3381,207.5,2025-08-18 18:46:11
1683,147,2018,9,174,11944,1282,2406,21,218.8,3515,313.1,2025-08-18 18:46:11
1684,147,2017,9,207,12330,1300,450,54,296.9,4801,517,2025-08-18 18:46:11
1685,147,2016,5,48,4125,600,100,19,227,3505,714.8,2025-08-18 18:46:11
